STATE,ENTRSIZE,FIRM,ESTB,EMPL,PAYR,RCPT,Year
0,8,255,273,6800,452242,1468503.0,2012
0,9,202,217,6330,386205,1197477.0,2012
0,10,144,156,5237,326619,1004546.0,2012
0,11,204,218,8726,549052,1748323.0,2012
0,12,333,387,19267,1345338,4172557.0,2012
0,13,144,186,11756,790356,2539090.0,2012
0,14,163,242,18060,1253717,4125817.0,2012
0,15,87,131,12254,900234,2880873.0,2012
0,16,94,181,19709,1376924,5933416.0,2012
0,17,55,120,15781,1255521,4360839.0,2012
0,18,32,94,9274,622173,2368352.0,2012
0,19,11486,12026,179664,12126911,42231748.0,2012
0,20,36,134,13400,1189869,4013947.0,2012
0,21,14,75,7172,534147,1265505.0,2012
0,22,29,313,22231,2012372,8791117.0,2012
0,23,18,125,9271,803866,3462826.0,2012
0,24,10,103,8047,690094,2239065.0,2012
0,25,31,445,38384,3209865,17222736.0,2012
0,26,43,1042,120031,10929213,49224585.0,2012
0,1,11667,14263,398200,31496337,128451529.0,2012
0,2,6462,6467,9722,699356,2790701.0,2012
0,3,1601,1610,10643,561996,2137962.0,2012
0,4,821,829,9625,580106,2170164.0,2012
0,5,536,546,8888,527926,1788837.0,2012
0,6,9420,9452,38878,2369384,8887664.0,2012
0,7,353,369,7592,499146,1544291.0,2012
0,8,255,273,6800,452242,1468503.0,2012
0,9,202,217,6330,386205,1197477.0,2012
0,10,144,156,5237,326619,1004546.0,2012
0,11,204,218,8726,549052,1748323.0,2012
0,12,333,387,19267,1345338,4172557.0,2012
0,13,144,186,11756,790356,2539090.0,2012
0,14,163,242,18060,1253717,4125817.0,2012
0,15,87,131,12254,900234,2880873.0,2012
0,16,94,181,19709,1376924,5933416.0,2012
0,17,55,120,15781,1255521,4360839.0,2012
0,18,32,94,9274,622173,2368352.0,2012
0,19,11486,12026,179664,12126911,42231748.0,2012
0,20,36,134,13400,1189869,4013947.0,2012
0,21,14,75,7172,534147,1265505.0,2012
0,22,29,313,22231,2012372,8791117.0,2012
0,23,18,125,9271,803866,3462826.0,2012
0,24,10,103,8047,690094,2239065.0,2012
0,25,31,445,38384,3209865,17222736.0,2012
0,26,43,1042,120031,10929213,49224585.0,2012
0,1,11667,14263,398200,31496337,128451529.0,2012
0,2,6462,6467,9722,699356,2790701.0,2012
0,3,1601,1610,10643,561996,2137962.0,2012
0,4,821,829,9625,580106,2170164.0,2012
0,5,536,546,8888,527926,1788837.0,2012
0,6,9420,9452,38878,2369384,8887664.0,2012
0,7,353,369,7592,499146,1544291.0,2012
0,8,255,273,6800,452242,1468503.0,2012
0,9,202,217,6330,386205,1197477.0,2012
0,10,144,156,5237,326619,1004546.0,2012
0,11,204,218,8726,549052,1748323.0,2012
0,12,333,387,19267,1345338,4172557.0,2012
0,13,144,186,11756,790356,2539090.0,2012
0,14,163,242,18060,1253717,4125817.0,2012
0,15,87,131,12254,900234,2880873.0,2012
0,16,94,181,19709,1376924,5933416.0,2012
0,17,55,120,15781,1255521,4360839.0,2012
0,18,32,94,9274,622173,2368352.0,2012
0,19,11486,12026,179664,12126911,42231748.0,2012
0,20,36,134,13400,1189869,4013947.0,2012
0,21,14,75,7172,534147,1265505.0,2012
0,22,29,313,22231,2012372,8791117.0,2012
0,23,18,125,9271,803866,3462826.0,2012
0,24,10,103,8047,690094,2239065.0,2012
0,25,31,445,38384,3209865,17222736.0,2012
0,26,43,1042,120031,10929213,49224585.0,2012
0,1,2144,2539,106368,8469975,33262941.0,2012
0,2,1191,1194,1828,153380,657906.0,2012
0,3,258,259,1707,86985,378134.0,2012
0,4,125,125,1496,91838,314226.0,2012
0,5,100,100,1698,105413,319090.0,2012
0,6,1674,1678,6729,437616,1669356.0,2012
0,7,63,69,1378,84530,263473.0,2012
0,8,53,56,1431,112000,432190.0,2012
0,9,33,33,1014,57671,205902.0,2012
0,10,20,20,674,42609,151754.0,2012
0,11,41,42,1791,107906,322420.0,2012
0,12,66,82,3824,291794,893999.0,2012
0,13,27,34,2162,133561,417214.0,2012
0,14,44,49,5220,337114,1022972.0,2012
0,15,17,19,2729,199790,571274.0,2012
0,16,26,40,6051,409308,1156952.0,2012
0,17,16,28,4880,459221,1495897.0,2012
0,18,5,14,1745,131875,345823.0,2012
0,19,2085,2164,39628,2804995,8949226.0,2012
0,20,13,30,5367,501517,1684645.0,2012
0,21,2,5,0,0,0.0,2012
0,22,14,69,8324,777755,3418832.0,2012
0,23,4,7,1981,192573,600143.0,2012
0,24,1,1,0,0,0.0,2012
0,25,13,74,13229,1075507,6013126.0,2012
0,26,12,189,34912,2856731,11248959.0,2012
0,1,8877,10872,272357,21739034,90645566.0,2012
0,2,4956,4958,7381,512416,1995943.0,2012
0,3,1240,1246,8251,442815,1653247.0,2012
0,4,638,645,7447,443434,1726052.0,2012
0,5,403,412,6685,382566,1364727.0,2012
0,6,7237,7261,29764,1781231,6739969.0,2012
0,7,271,280,5829,395248,1208353.0,2012
0,8,182,196,4817,301150,914978.0,2012
0,9,157,166,4975,312993,932600.0,2012
0,10,116,128,4268,264671,781962.0,2012
0,11,144,155,6151,399040,1275783.0,2012
0,12,250,281,14385,987113,3071282.0,2012
0,13,110,141,8948,620064,1986991.0,2012
0,14,106,162,11300,827330,2837175.0,2012
0,15,61,101,8436,633602,2008834.0,2012
0,16,59,112,12071,851298,4258224.0,2012
0,17,33,76,9102,643401,2287697.0,2012
0,18,24,68,6477,432807,1898650.0,2012
0,19,8750,9127,126523,8449948,30202498.0,2012
0,20,22,92,7312,613741,2064098.0,2012
0,21,10,66,4878,405142,891912.0,2012
0,22,19,219,12813,1186466,5234243.0,2012
0,23,12,86,5846,487141,2288105.0,2012
0,24,8,101,5912,468772,1069779.0,2012
0,25,22,361,24902,2117902,11152370.0,2012
0,26,34,820,84171,8009922,37742561.0,2012
0,1,274,333,9926,559200,1837143.0,2012
0,2,104,104,185,12888,42367.0,2012
0,3,36,36,238,10479,32450.0,2012
0,4,26,26,307,16392,42494.0,2012
0,5,11,11,181,10546,38200.0,2012
0,6,177,177,911,50305,155511.0,2012
0,7,8,8,0,5414,23724.0,2012
0,8,9,9,234,10933,38629.0,2012
0,9,6,10,168,6911,29829.0,2012
0,10,1,1,0,0,0.0,2012
0,11,11,11,467,26683,95137.0,2012
0,12,15,19,818,48716,152148.0,2012
0,13,6,7,0,0,0.0,2012
0,14,11,12,1063,63195,180748.0,2012
0,15,6,6,777,40276,201766.0,2012
0,16,5,6,699,53950,186242.0,2012
0,17,5,11,1088,74659,0.0,2012
0,18,4,11,1045,57261,121622.0,2012
0,19,264,288,7912,459156,1518024.0,2012
0,20,1,2,0,0,0.0,2012
0,22,2,25,0,0,0.0,2012
0,24,1,1,0,0,0.0,2012
0,25,1,1,0,0,0.0,2012
0,26,5,16,610,24597,123647.0,2012
0,1,184,256,6864,554853,2021256.0,2012
0,2,92,92,136,11883,47157.0,2012
0,3,25,25,164,10120,33829.0,2012
0,4,13,13,153,19942,43476.0,2012
0,5,10,10,174,22077,37341.0,2012
0,6,140,140,627,64022,161803.0,2012
0,7,5,5,0,0,0.0,2012
0,8,7,7,188,21442,51335.0,2012
0,9,4,4,123,5881,17867.0,2012
0,10,2,2,0,0,0.0,2012
0,11,3,3,124,7730,28754.0,2012
0,12,2,2,0,0,0.0,2012
0,13,1,1,0,0,0.0,2012
0,14,3,17,0,0,0.0,2012
0,15,3,3,0,0,0.0,2012
0,16,4,21,872,61384,327626.0,2012
0,17,2,5,0,0,0.0,2012
0,19,176,210,3560,302951,1142338.0,2012
0,20,2,10,0,0,0.0,2012
0,21,1,1,0,0,0.0,2012
0,23,1,27,0,0,0.0,2012
0,25,3,7,0,0,0.0,2012
0,26,1,1,0,0,0.0,2012
0,1,235,263,2685,173275,684623.0,2012
0,2,119,119,192,8789,47328.0,2012
0,3,42,44,283,11597,40302.0,2012
0,4,19,20,222,8500,43916.0,2012
0,5,12,13,150,7324,29479.0,2012
0,6,192,196,847,36210,161025.0,2012
0,7,6,7,0,5733,23069.0,2012
0,8,5,5,130,6717,31371.0,2012
0,9,2,4,0,0,0.0,2012
0,10,5,5,177,10037,33596.0,2012
0,11,5,7,193,7693,26229.0,2012
0,12,3,3,130,9434,23688.0,2012
0,13,3,3,0,0,0.0,2012
0,14,2,2,0,0,0.0,2012
0,15,2,2,0,0,0.0,2012
0,16,1,2,0,0,0.0,2012
0,18,1,1,0,0,0.0,2012
0,19,227,237,2041,109861,419662.0,2012
0,21,1,3,0,0,0.0,2012
0,23,3,5,0,0,0.0,2012
0,25,1,2,0,0,0.0,2012
0,26,3,16,0,0,0.0,2012
0,1,5973,17833,641063,59062129,531198715.0,2012
0,2,3072,3096,5939,231122,4148617.0,2012
0,3,984,998,6330,269418,2094449.0,2012
0,4,303,334,3507,188808,2618070.0,2012
0,5,197,230,3163,208867,1846875.0,2012
0,6,4556,4658,18939,898215,10708011.0,2012
0,7,124,150,2684,180530,1582720.0,2012
0,8,126,154,3294,210288,2808595.0,2012
0,9,86,114,2673,185117,3093359.0,2012
0,10,75,100,2719,175994,1864882.0,2012
0,11,130,193,5652,399876,6603926.0,2012
0,12,229,434,13253,1013254,13191409.0,2012
0,13,134,322,10402,761902,8250540.0,2012
0,14,137,413,14648,1009822,12200461.0,2012
0,15,62,254,8757,645942,8844404.0,2012
0,16,65,357,13424,997880,14250015.0,2012
0,17,29,217,8255,666722,8534246.0,2012
0,18,21,129,6925,628878,6890164.0,2012
0,19,5774,7495,111625,7774420,98822732.0,2012
0,20,36,221,14505,1369079,13332624.0,2012
0,21,18,374,8886,794871,14118059.0,2012
0,22,25,408,18636,1702709,13621234.0,2012
0,23,18,438,17363,1485663,14060907.0,2012
0,24,12,501,15456,1345032,14831162.0,2012
0,25,23,813,42993,3767200,41890403.0,2012
0,26,67,7583,411599,40823155,320521594.0,2012
0,1,5973,17833,641063,59062129,531198715.0,2012
0,2,3072,3096,5939,231122,4148617.0,2012
0,3,984,998,6330,269418,2094449.0,2012
0,4,303,334,3507,188808,2618070.0,2012
0,5,197,230,3163,208867,1846875.0,2012
0,6,4556,4658,18939,898215,10708011.0,2012
0,7,124,150,2684,180530,1582720.0,2012
0,8,126,154,3294,210288,2808595.0,2012
0,9,86,114,2673,185117,3093359.0,2012
0,10,75,100,2719,175994,1864882.0,2012
0,11,130,193,5652,399876,6603926.0,2012
0,12,229,434,13253,1013254,13191409.0,2012
0,13,134,322,10402,761902,8250540.0,2012
0,14,137,413,14648,1009822,12200461.0,2012
0,15,62,254,8757,645942,8844404.0,2012
0,16,65,357,13424,997880,14250015.0,2012
0,17,29,217,8255,666722,8534246.0,2012
0,18,21,129,6925,628878,6890164.0,2012
0,19,5774,7495,111625,7774420,98822732.0,2012
0,20,36,221,14505,1369079,13332624.0,2012
0,21,18,374,8886,794871,14118059.0,2012
0,22,25,408,18636,1702709,13621234.0,2012
0,23,18,438,17363,1485663,14060907.0,2012
0,24,12,501,15456,1345032,14831162.0,2012
0,25,23,813,42993,3767200,41890403.0,2012
0,26,67,7583,411599,40823155,320521594.0,2012
0,1,1831,10401,509704,49479949,427201520.0,2012
0,2,439,461,679,73656,2681800.0,2012
0,3,145,153,963,68270,574742.0,2012
0,4,83,104,972,74081,851117.0,2012
0,5,94,109,1541,124627,1206558.0,2012
0,6,761,827,4155,340634,5314217.0,2012
0,7,80,97,1722,133122,1288219.0,2012
0,8,85,101,2206,151545,1513699.0,2012
0,9,62,83,1930,140312,1828934.0,2012
0,10,59,75,2124,141542,1483377.0,2012
0,11,102,155,4482,308845,4261596.0,2012
0,12,196,378,11564,891606,11368545.0,2012
0,13,110,254,9072,680993,6757947.0,2012
0,14,109,351,12555,883928,11431689.0,2012
0,15,50,213,7553,564889,8101026.0,2012
0,16,54,277,11177,860103,11846213.0,2012
0,17,17,137,4736,377233,5763412.0,2012
0,18,14,88,5625,540229,6355780.0,2012
0,19,1699,3036,78901,6014981,77314654.0,2012
0,20,24,116,11049,1085293,8553436.0,2012
0,21,11,224,5924,536681,5090505.0,2012
0,22,14,272,12409,1241462,9080026.0,2012
0,23,6,128,6741,678812,6596098.0,2012
0,24,9,248,0,0,0.0,2012
0,25,17,515,35985,3247346,34655826.0,2012
0,26,51,5862,348375,35715672,273669527.0,2012
0,1,637,2623,134477,14127675,120488161.0,2012
0,2,263,281,419,47821,740691.0,2012
0,3,79,87,535,39644,279264.0,2012
0,4,25,34,269,26285,181664.0,2012
0,5,24,28,365,48893,395404.0,2012
0,6,391,430,1588,162643,1597023.0,2012
0,7,19,22,367,39895,282135.0,2012
0,8,9,9,208,18002,224257.0,2012
0,9,8,10,248,34250,835332.0,2012
0,10,6,6,192,16011,231676.0,2012
0,11,9,16,346,35077,258669.0,2012
0,12,24,47,1263,164103,1304737.0,2012
0,13,17,24,978,145365,916627.0,2012
0,14,17,45,1449,141908,3203366.0,2012
0,15,9,33,933,102884,1903348.0,2012
0,16,13,80,1793,185399,2270705.0,2012
0,17,11,107,2620,227043,3026663.0,2012
0,18,5,46,1988,186608,2537482.0,2012
0,19,538,875,13973,1459188,18592020.0,2012
0,20,10,83,3980,332091,4739081.0,2012
0,21,9,156,3349,330730,3017737.0,2012
0,22,10,136,0,0,0.0,2012
0,23,6,75,3664,361644,4001950.0,2012
0,24,5,123,0,0,0.0,2012
0,25,14,149,9610,908497,8683309.0,2012
0,26,45,1026,88886,9549681,69424207.0,2012
0,1,135,384,3037,244037,2236162.0,2012
0,2,74,92,0,7089,52428.0,2012
0,3,16,21,108,5322,22919.0,2012
0,4,3,4,39,1322,4566.0,2012
0,5,2,2,0,0,0.0,2012
0,6,95,119,294,16090,97377.0,2012
0,7,2,2,0,0,0.0,2012
0,8,2,2,0,0,0.0,2012
0,12,1,1,0,0,0.0,2012
0,13,2,3,0,0,0.0,2012
0,14,1,1,0,0,0.0,2012
0,16,3,5,52,4753,156279.0,2012
0,17,2,60,0,0,0.0,2012
0,18,1,37,0,0,0.0,2012
0,19,109,230,1184,83675,961887.0,2012
0,20,1,1,0,0,0.0,2012
0,21,1,1,0,0,0.0,2012
0,22,2,6,0,0,0.0,2012
0,23,1,1,0,0,0.0,2012
0,24,1,5,0,0,0.0,2012
0,25,4,14,0,0,0.0,2012
0,26,16,126,1350,120166,941328.0,2012
0,1,228,1358,71082,7074083,80260716.0,2012
0,2,46,46,0,15986,461292.0,2012
0,3,9,9,59,7350,39261.0,2012
0,4,4,4,43,3547,20901.0,2012
0,5,10,11,141,26476,287367.0,2012
0,6,69,70,313,53359,808821.0,2012
0,7,5,5,106,6884,208454.0,2012
0,8,3,3,82,7201,52317.0,2012
0,9,3,3,97,8292,0.0,2012
0,10,2,2,0,0,0.0,2012
0,11,6,7,223,23332,208314.0,2012
0,12,13,25,636,119060,1117477.0,2012
0,13,9,13,478,48395,618618.0,2012
0,14,11,34,960,115883,3060301.0,2012
0,15,7,24,650,73727,841329.0,2012
0,16,8,22,948,83293,1182410.0,2012
0,17,7,34,2159,194705,2901656.0,2012
0,18,5,8,1565,145124,2027150.0,2012
0,19,148,250,8289,887262,13919096.0,2012
0,20,7,40,3087,252006,4174302.0,2012
0,21,6,44,2449,212947,0.0,2012
0,22,5,103,0,0,0.0,2012
0,23,5,66,3489,345100,3768068.0,2012
0,24,5,111,0,0,0.0,2012
0,25,13,119,9091,864506,8459141.0,2012
0,26,39,625,37038,3696129,37130376.0,2012
0,1,29,140,50093,5718629,28189943.0,2012
0,2,3,3,0,396,1218.0,2012
0,3,3,3,0,1733,47999.0,2012
0,4,2,3,0,0,0.0,2012
0,6,8,9,0,2608,51197.0,2012
0,11,1,1,0,0,0.0,2012
0,17,1,1,0,0,0.0,2012
0,19,10,11,0,0,0.0,2012
0,22,3,3,0,0,0.0,2012
0,26,16,126,47651,5437550,27474290.0,2012
0,1,72,80,849,83646,389222.0,2012
0,2,38,38,0,5155,45298.0,2012
0,3,13,14,90,7498,82206.0,2012
0,4,4,4,0,0,0.0,2012
0,5,2,2,0,0,0.0,2012
0,6,57,58,212,20724,152656.0,2012
0,7,3,3,0,0,0.0,2012
0,10,2,2,0,0,0.0,2012
0,12,2,2,0,0,0.0,2012
0,13,1,1,0,0,0.0,2012
0,14,1,1,0,0,0.0,2012
0,19,66,67,683,62842,254251.0,2012
0,20,1,1,0,0,0.0,2012
0,21,2,8,0,0,0.0,2012
0,25,1,1,0,0,0.0,2012
0,26,2,3,0,0,0.0,2012
0,1,69,178,2383,280806,2115336.0,2012
0,2,28,28,45,4039,14805.0,2012
0,3,12,12,84,6451,45739.0,2012
0,4,3,3,0,0,0.0,2012
0,5,1,1,0,0,0.0,2012
0,6,44,44,173,17180,168385.0,2012
0,7,2,2,0,0,0.0,2012
0,8,1,1,0,0,0.0,2012
0,9,2,4,0,0,0.0,2012
0,13,1,1,0,0,0.0,2012
0,14,1,2,0,0,0.0,2012
0,15,1,5,0,0,0.0,2012
0,16,2,26,0,0,0.0,2012
0,17,1,2,0,0,0.0,2012
0,18,1,1,0,0,0.0,2012
0,19,56,88,1000,105135,958281.0,2012
0,20,1,27,0,0,0.0,2012
0,21,2,49,0,0,0.0,2012
0,24,1,1,0,0,0.0,2012
0,25,5,6,0,0,0.0,2012
0,26,4,7,0,0,0.0,2012
0,1,12,20,0,0,0.0,2012
0,2,2,2,0,0,0.0,2012
0,3,2,2,0,0,0.0,2012
0,5,1,2,0,0,0.0,2012
0,6,5,6,0,0,0.0,2012
0,7,2,2,0,0,0.0,2012
0,12,1,5,0,0,0.0,2012
0,16,1,3,0,0,0.0,2012
0,19,9,16,0,0,0.0,2012
0,20,1,1,0,0,0.0,2012
0,24,1,2,0,0,0.0,2012
0,26,1,1,0,0,0.0,2012
0,1,50,59,864,77302,555582.0,2012
0,2,22,22,0,9279,88837.0,2012
0,3,4,4,29,1230,5148.0,2012
0,4,3,5,0,4434,21026.0,2012
0,5,2,2,0,0,0.0,2012
0,6,31,33,139,17795,129516.0,2012
0,7,1,1,0,0,0.0,2012
0,8,1,1,0,0,0.0,2012
0,9,1,1,0,0,0.0,2012
0,11,1,7,0,0,0.0,2012
0,12,2,2,0,0,0.0,2012
0,13,1,1,0,0,0.0,2012
0,14,1,1,0,0,0.0,2012
0,16,4,5,0,0,0.0,2012
0,17,1,1,0,0,0.0,2012
0,19,44,53,712,65977,492662.0,2012
0,20,2,2,0,0,0.0,2012
0,22,1,1,0,0,0.0,2012
0,26,3,3,115,8711,49908.0,2012
0,1,133,404,5334,555082,5947327.0,2012
0,2,50,50,90,5347,73888.0,2012
0,3,20,22,134,9491,34006.0,2012
0,4,6,11,0,8336,33709.0,2012
0,5,6,8,88,8689,38039.0,2012
0,6,82,91,383,31863,179642.0,2012
0,7,4,7,87,10486,19152.0,2012
0,8,2,2,0,0,0.0,2012
0,9,2,2,0,0,0.0,2012
0,10,2,2,0,0,0.0,2012
0,11,1,1,0,0,0.0,2012
0,12,5,12,296,17811,56741.0,2012
0,13,3,5,0,0,0.0,2012
0,14,3,6,116,9217,83774.0,2012
0,15,1,4,0,0,0.0,2012
0,16,3,19,0,0,0.0,2012
0,17,2,9,0,0,0.0,2012
0,19,110,160,1724,219454,1768423.0,2012
0,20,1,11,0,0,0.0,2012
0,21,4,54,0,0,0.0,2012
0,22,2,23,0,0,0.0,2012
0,23,3,8,0,0,0.0,2012
0,24,1,4,0,0,0.0,2012
0,25,2,9,0,0,0.0,2012
0,26,10,135,0,0,0.0,2012
0,1,1277,7778,375227,35352274,306713359.0,2012
0,2,177,180,260,25835,0.0,2012
0,3,66,66,428,28626,295478.0,2012
0,4,58,70,703,47796,669453.0,2012
0,5,72,81,1176,75734,811154.0,2012
0,6,373,397,2567,177991,3717194.0,2012
0,7,62,75,1355,93227,1006084.0,2012
0,8,76,92,1998,133543,1289442.0,2012
0,9,54,73,1682,106062,993602.0,2012
0,10,53,69,1932,125531,1251701.0,2012
0,11,94,139,4136,273768,4002927.0,2012
0,12,174,331,10301,727503,10063808.0,2012
0,13,98,230,8094,535628,5841320.0,2012
0,14,94,306,11106,742020,8228323.0,2012
0,15,44,180,6620,462005,6197678.0,2012
0,16,46,197,9384,674704,9575508.0,2012
0,17,7,30,2116,150190,2736749.0,2012
0,18,9,42,3637,353621,3818298.0,2012
0,19,1184,2161,64928,4555793,58722634.0,2012
0,20,15,33,7069,753202,3814355.0,2012
0,21,6,68,2575,205951,2072768.0,2012
0,22,8,136,5172,482323,4276139.0,2012
0,23,4,53,3077,317168,2594148.0,2012
0,24,8,125,0,0,0.0,2012
0,25,14,366,26375,2338849,25972517.0,2012
0,26,38,4836,259489,26165991,204245320.0,2012
0,1,75,252,12903,1497561,9814198.0,2012
0,2,24,24,37,5719,0.0,2012
0,3,2,2,0,0,0.0,2012
0,4,6,6,0,0,0.0,2012
0,5,1,1,0,0,0.0,2012
0,6,33,33,0,0,0.0,2012
0,9,1,1,0,0,0.0,2012
0,11,3,3,0,0,0.0,2012
0,12,4,4,177,12464,184390.0,2012
0,14,2,2,0,0,0.0,2012
0,15,4,4,504,47831,352409.0,2012
0,16,3,3,0,0,0.0,2012
0,17,1,1,0,0,0.0,2012
0,18,2,2,0,0,0.0,2012
0,19,53,53,2258,310746,2341195.0,2012
0,20,7,15,4551,531657,0.0,2012
0,22,1,1,0,0,0.0,2012
0,24,1,2,0,0,0.0,2012
0,26,13,181,0,0,0.0,2012
0,1,1219,7526,362324,33854713,296899161.0,2012
0,2,153,156,223,20116,0.0,2012
0,3,64,64,413,27927,284929.0,2012
0,4,52,64,632,42125,621601.0,2012
0,5,71,80,1159,74694,803966.0,2012
0,6,340,364,2427,164862,3467223.0,2012
0,7,62,75,1355,93227,1006084.0,2012
0,8,76,92,1998,133543,1289442.0,2012
0,9,53,72,1652,103948,969791.0,2012
0,10,53,69,1932,125531,1251701.0,2012
0,11,91,136,4012,261048,3756909.0,2012
0,12,170,327,10124,715039,9879418.0,2012
0,13,98,230,8094,535628,5841320.0,2012
0,14,93,304,11044,732343,8199303.0,2012
0,15,40,176,6116,414174,5845269.0,2012
0,16,44,194,8841,618763,9229323.0,2012
0,17,7,29,2114,149894,2716925.0,2012
0,18,7,40,2961,197047,2928731.0,2012
0,19,1134,2108,62670,4245047,56381439.0,2012
0,20,8,18,2518,221545,1843824.0,2012
0,21,6,68,2575,205951,2072768.0,2012
0,22,7,135,5132,476014,4247096.0,2012
0,23,4,53,3077,317168,2594148.0,2012
0,24,8,123,0,0,0.0,2012
0,25,14,366,26375,2338849,25972517.0,2012
0,26,38,4655,253464,25519932,198771895.0,2012
0,1,482,2489,87117,7138586,91019554.0,2012
0,2,201,202,359,27214,765730.0,2012
0,3,72,74,478,39569,799706.0,2012
0,4,32,34,376,26882,0.0,2012
0,5,18,28,0,21145,344809.0,2012
0,6,323,338,1499,114810,3292154.0,2012
0,7,11,17,237,12876,149022.0,2012
0,8,8,10,217,17934,1112614.0,2012
0,9,9,13,275,24056,1164625.0,2012
0,10,5,6,0,0,0.0,2012
0,11,10,15,416,42970,0.0,2012
0,12,9,15,437,61320,1494532.0,2012
0,13,5,17,331,25242,0.0,2012
0,14,7,18,465,31623,222261.0,2012
0,15,7,26,734,51365,589686.0,2012
0,16,5,33,0,0,0.0,2012
0,17,7,10,1422,151954,2282303.0,2012
0,18,2,22,0,0,0.0,2012
0,19,408,540,7487,632860,16226456.0,2012
0,20,9,67,2630,213872,0.0,2012
0,21,9,146,2923,251595,0.0,2012
0,22,6,44,3959,311931,3681885.0,2012
0,23,9,143,0,657090,6524267.0,2012
0,24,3,132,2751,204885,1786913.0,2012
0,25,9,291,0,514589,7185028.0,2012
0,26,29,1126,52289,4351764,42330240.0,2012
0,1,482,2489,87117,7138586,91019554.0,2012
0,2,201,202,359,27214,765730.0,2012
0,3,72,74,478,39569,799706.0,2012
0,4,32,34,376,26882,0.0,2012
0,5,18,28,0,21145,344809.0,2012
0,6,323,338,1499,114810,3292154.0,2012
0,7,11,17,237,12876,149022.0,2012
0,8,8,10,217,17934,1112614.0,2012
0,9,9,13,275,24056,1164625.0,2012
0,10,5,6,0,0,0.0,2012
0,11,10,15,416,42970,0.0,2012
0,12,9,15,437,61320,1494532.0,2012
0,13,5,17,331,25242,0.0,2012
0,14,7,18,465,31623,222261.0,2012
0,15,7,26,734,51365,589686.0,2012
0,16,5,33,0,0,0.0,2012
0,17,7,10,1422,151954,2282303.0,2012
0,18,2,22,0,0,0.0,2012
0,19,408,540,7487,632860,16226456.0,2012
0,20,9,67,2630,213872,0.0,2012
0,21,9,146,2923,251595,0.0,2012
0,22,6,44,3959,311931,3681885.0,2012
0,23,9,143,0,657090,6524267.0,2012
0,24,3,132,2751,204885,1786913.0,2012
0,25,9,291,0,514589,7185028.0,2012
0,26,29,1126,52289,4351764,42330240.0,2012
0,1,482,2489,87117,7138586,91019554.0,2012
0,2,201,202,359,27214,765730.0,2012
0,3,72,74,478,39569,799706.0,2012
0,4,32,34,376,26882,0.0,2012
0,5,18,28,0,21145,344809.0,2012
0,6,323,338,1499,114810,3292154.0,2012
0,7,11,17,237,12876,149022.0,2012
0,8,8,10,217,17934,1112614.0,2012
0,9,9,13,275,24056,1164625.0,2012
0,10,5,6,0,0,0.0,2012
0,11,10,15,416,42970,0.0,2012
0,12,9,15,437,61320,1494532.0,2012
0,13,5,17,331,25242,0.0,2012
0,14,7,18,465,31623,222261.0,2012
0,15,7,26,734,51365,589686.0,2012
0,16,5,33,0,0,0.0,2012
0,17,7,10,1422,151954,2282303.0,2012
0,18,2,22,0,0,0.0,2012
0,19,408,540,7487,632860,16226456.0,2012
0,20,9,67,2630,213872,0.0,2012
0,21,9,146,2923,251595,0.0,2012
0,22,6,44,3959,311931,3681885.0,2012
0,23,9,143,0,657090,6524267.0,2012
0,24,3,132,2751,204885,1786913.0,2012
0,25,9,291,0,514589,7185028.0,2012
0,26,29,1126,52289,4351764,42330240.0,2012
0,1,3721,4943,44242,2443594,12977641.0,2012
0,2,2433,2433,4901,130252,701087.0,2012
0,3,767,771,4889,161579,720001.0,2012
0,4,189,196,2159,87845,385044.0,2012
0,5,86,93,1336,63095,295508.0,2012
0,6,3475,3493,13285,442771,2101640.0,2012
0,7,34,36,725,34532,145479.0,2012
0,8,34,43,871,40809,182282.0,2012
0,9,15,18,468,20749,99800.0,2012
0,10,11,19,404,23008,130334.0,2012
0,11,19,23,754,48061,230797.0,2012
0,12,25,41,1252,60328,328332.0,2012
0,13,20,51,999,55667,253229.0,2012
0,14,22,44,1628,94271,546511.0,2012
0,15,7,15,0,0,0.0,2012
0,16,8,47,1418,80156,303695.0,2012
0,17,7,70,2097,137535,488531.0,2012
0,18,5,19,0,0,0.0,2012
0,19,3682,3919,25237,1126579,5281622.0,2012
0,20,5,38,0,0,0.0,2012
0,21,2,4,0,0,0.0,2012
0,22,7,92,0,0,0.0,2012
0,23,6,167,0,0,0.0,2012
0,24,3,121,0,0,0.0,2012
0,25,4,7,0,0,0.0,2012
0,26,12,595,10935,755719,4521827.0,2012
0,1,3293,4082,34562,1890786,9523561.0,2012
0,2,2197,2197,4454,115623,608874.0,2012
0,3,683,687,4328,141817,633708.0,2012
0,4,168,174,1920,77853,356155.0,2012
0,5,71,77,1088,51798,235888.0,2012
0,6,3119,3135,11790,387091,1834625.0,2012
0,7,24,26,514,25483,114596.0,2012
0,8,27,32,681,29636,125795.0,2012
0,9,11,14,344,14029,44844.0,2012
0,10,9,14,320,15432,79271.0,2012
0,11,14,17,521,32948,125772.0,2012
0,12,20,32,960,42665,182177.0,2012
0,13,10,18,444,23878,78192.0,2012
0,14,14,26,1148,65573,404027.0,2012
0,15,5,7,0,0,0.0,2012
0,16,6,38,1263,70625,217925.0,2012
0,17,6,68,2089,137195,486123.0,2012
0,18,5,18,0,0,0.0,2012
0,19,3270,3445,21131,919015,4081401.0,2012
